item_index,prompt,gold_index,predicted_index,correct,correct_raw,perplexity,ttft_sec,tbt_sec,total_latency_sec,peak_memory_mb
16,"Getting a haircut: He then takes a razor and begins shaving the sides and the back of his head. He takes a pair of scissors and starts trimming the top part of hair. He
A. uses a black comb and scissors to point cut his hair.
B. clips the tails to give it a good shape.
C. starts with the back of his head that is now shaved.
D. combs all sections of his hair and finishes shaving around his crotch area.",0,2,0,0,15.142922548820664,0.1465263554999865,0.14659224932988904,29.02500179199842,2.1243057250976562
17,"Getting a haircut: He then combs the hair to style it. He runs his fingers through the hair to finish off the look. He
A. then cuts the hair off and takes it to the drier.
B. grabs his ruler and enjoys a final look before exiting the room with his hair combed.
C. rotates around to show his hairstyle from all angles.
D. then leaves the salon with his hair together.",2,2,1,0,15.777411607679923,0.14705231024993282,0.14648427612025408,23.732724867999877,1.9202728271484375
18,"Playing pool: There's a woman dressed in black playing billiards in front of some spectators. After she
A. knocks down 6 pins, a person comes and jack by.
B. finishes her game, she begins knocking down fifty and counts it.
C. 's done rolling the ball, she puts on a red shirt and grabs her purple racquet.
D. 's done another lady takes her turn and hits a few shots.",3,3,1,1,26.764711068748326,0.1488437125000246,0.14613381763570682,21.054109318999053,1.7801666259765625
19,"Drum corps: The marching bands are in positioned in the field. Then the band started to play their instruments. The ladies with flags
A. were playing the drums.
B. moved their flags up and down and rotate them as the band plays.
C. came to the camp site and started to help the mother and sisters clean the back of the bike.
D. on their backs walked on front the marching band.",1,1,1,0,8.468281570417046,0.14453215850005563,0.1464889484313704,22.990937743999893,1.954315185546875
20,"Decorating the Christmas tree: A man and a woman decorate a christmas tree from decorations around the room in sped-up video. A dog
A. comes and takes a cookie out of a bowl as well as food in the cookie cutter.
B. is now sitting in an armchair in front of a christmas tree as the woman continues decorating the tree using a red plastic tree and adorning the tree.
C. does an electric cart ride in slow motion underneath the christmas tree.
D. walks through the camera frame.",3,3,1,1,12.418012774777514,0.15285323925002103,0.1458697903546456,25.701016897999125,2.3114471435546875
21,"Blow-drying hair: An introduction comes onto the screen showing a girl who will demonstrate how she blow dries her hair. She
A. puts some mousse into her hand and proceeds to work it through her hair.
B. begins by applying a lot of powder to her hands and water while talking.
C. starts by changing into several outfits as she demonstrates the process with her hair and then she cuts her hair and adds some blow-drying product to the product.
D. begins by taking the gel out of her hair and pouring it onto her fingers.",0,0,1,1,4.265343603896385,0.14933775999998034,0.146540432719793,27.267709795002247,2.2848281860351562
22,"Preparing pasta: The final product and credits are shown. Ingredients
A. for a "" shelf of coors, full pain berry "" liqueur case are displayed.
B. are mixed and sauteed.
C. are poured out onto a table for mixing.
D. are shown on a silver tray.",1,2,0,1,14.531562552092574,0.14589999099996476,0.14615393131766455,13.006684126001346,1.4704132080078125
23,"Removing curlers: An ad for vidal sassoon appears. We then see their curling iron and hot roller set. A demonstration
A. of the braking techniques of hitler's first razor.
B. shows how to plan with the round rollers, an which is demonstrated slowly.
C. , they again add iron to hot roller.
D. is shown for how to set and use the hot rollers and iron on a woman's hair.",3,3,1,1,7.48094315353556,0.15210256274986023,0.14629917887973937,23.72368051399826,1.9410324096679688
24,"Shaving legs: A group of guy friends are in the bathroom talking and having fun daring on of the boys to shave his leg. The camera
A. zooms in on the desk and the reporter takes a close up of the laptop in the end.
B. is taken down to the edge of the mans head and the boys move around their right selves kit his leg.
C. pans over to the boy's leg showing one of his friends shaving the hair off his leg with an electric razor.
D. continues to zoom in on the boy who has no leg to shave, he continues shaving his leg.",2,2,1,1,5.736789812807664,0.14771894025000165,0.14605572891371496,29.363854357001856,2.0969696044921875
25,"Camel ride: People ride camels through the desert. A person carrying a camera or luggage walks with one of the groups. The first camel group
A. stops and grooms the other group.
B. arrives to an airport.
C. plays on a drum set with other camels.
D. begins walking back to the camera.",3,3,1,0,27.928816413425384,0.1464131807499598,0.14575886254109632,21.8664466539999,1.7446746826171875
26,"Chopping wood: A man is chopping wood in a snowy yard. There is a pile of snow behind him. The log
A. melts onto the ground.
B. is now held in the other hand as he chops it down.
C. is being chopped down.
D. split in two with one strike.",3,2,0,0,43.10281798295949,0.14453576325001904,0.14569747576984404,18.936025000000427,1.6909942626953125
27,"Trimming branches or hedges: A man, in a field of dirt and fruit crops with bare branches from the winter, begins to prune dead branches from the fruit plants with a pruning tool and a hatchet. An image of the plants in fruit bearing months
A. ago in a a tenticing bowl appears, along with a title screen.
B. appears before returning to the man in the field pruning the dead branches.
C. ago is shown for the closing recording sequence.
D. list and derailations follow.",1,1,1,1,14.25750350006526,0.14737363550000282,0.14577357241766245,36.887114073997964,2.6069793701171875
28,"Zumba: A large group of people are seen walking on a stage with a man speaking to the crowd and leads into the group dancing with one another. The people
A. tap their fingers together and hold hands with one another as well as walking around in the end.
B. continue dancing together as the camera captures them from several angles.
C. are seen performing jump rope tricks while dancing with one another and ends with more dancing.
D. spin around the stage while the man leads into them dancing with one another and ends with a girl jumping off the stage.",1,1,1,1,12.213062216421331,0.1469604757498928,0.1459158828800082,29.771018479001214,2.2469635009765625
29,"Arm wrestling: There are a series of elbow wrestling events shown in the video where one man is more forceful than the other and ends up winning the wrestling game. There are some over dramatized scenes where people are elbow wrestling and over reacting to the game. There
A. 's also some animation about people opposing the other team and just using their hands to fight.
B. are runners celebrating while another man is interviewed and one coach is interviewed and then looks to the camera about.
C. 's also some shirtless and shoulder wrestling in the video that results in one man getting handfasted and being crowned the loser.
D. are also some referees seen acting as moderators in the elbow wrestling match.",3,3,1,1,16.031019808156667,0.14584457824980745,0.1459568616245751,43.34873876899974,2.9687423706054688
30,"Spinning: An intro leads into a woman talking to a class sitting on bicycles and beginning to ride. She
A. leads the class in a bicycle riding class and inspires her students to peddle hard like this.
B. then pulls out a device and demonstrates how to properly ride on the handlebars by brushing back and forth across the handlebars.
C. continues riding around the city with a harness to show how her body works.
D. speaks to the class, then shows them a harness and helmet.",0,1,0,0,25.96650030810833,0.14889976274992023,0.1463021847756432,23.418739876000018,1.9580154418945312
31,"Playing saxophone: The man looks around then he is playing his saxophone. A website a person the screen in the lower left corner
A. gives a name and justin van ilbert's website then a woman wearing a purple sweater does another picture on the screen, then the woman in the green sweater then a video of another man is shown completing a show.
B. and the screen fades.
C. of the screen tells viewers how to use the internet that has an internet connection.
D. appears and the buzz starts.",1,2,0,1,27.799133187289716,0.1462997284999119,0.14617852761146163,26.166441246005434,2.6833953857421875
32,"Capoeira: The first man leaves and another man jumps in. The two men finish and shake hands and hug. Both men
A. leave and a man is seen cutting the grass in a field.
B. get off the bull.
C. back out of the ring and a new man enters.
D. take off for the finish line holding bungee jumps and measuring out the distance.",2,2,1,1,5.800576211118573,0.14533388575000572,0.1458305628493254,21.872597719001533,1.8420028686523438
33,"Blowing leaves: A little girl is blowing leaves in fall outside of a house. She pauses for a moment to get a better grasp of the leaf blower. She
A. begins to violently blow the leaves in the yard.
B. walks by a little boy and continues to blow the leaves.
C. takes a small piece of wood and begins to blow the leaves with it.
D. focuses on what she is doing and effects come in from the log and the wind blowing the leaves around.",1,2,0,0,12.39782520228532,0.1466975735000915,0.14589043774737165,28.305973466000978,2.2145919799804688
34,"Ping-pong: There are several spectators seated in the stadium. They continue playing a rally for some time. The player in the red shirt
A. joins in and stops the player in the red shirt.
B. again pulls the puck down the ice.
C. misses the ball and gives his opponent a winning point.
D. starts to talk to the camera as the man in pink starts walking toward the green goal.",2,2,1,1,7.623724159503478,0.14431588624995584,0.1456186812948772,23.293777827000667,1.9190673828125
35,"Long jump: The men are jumped one by one on the sandy ground while a man and woman are holding a rake and smoothen the ground. Two people
A. are holding a tape measure and measure the jump.
B. sneak along the yard in a cased formation, lob the rake and turn in to walk on the grass at the same time.
C. wearing helmets are holding skis and meet on the sandy ground and the men begin to kiss.
D. are raking the grass near a flat area.",0,0,1,1,4.248270435007837,0.15202085449993774,0.14566761441270626,28.139262542001234,2.2869644165039062
36,"Mowing the lawn: A person is seen pushing a lawn mower all around a yard while moving around in fast motion. The person
A. chases around the yard around with the mower and ends with a mark on the lawn.
B. continues moving around to cut the grass and the camera captures his movements.
C. pulls up the lawn mower around while continuing to push the machine around.
D. covers all the bases on the lawn and continues mowing while the camera s moves their movements around.",1,1,1,1,12.043744551110128,0.14801741275005043,0.14634529644577726,24.885388860999228,1.9355392456054688
37,"Blowing leaves: A hand is shown flipping a switch. A the hose of a leaf blower is shown. The hose
A. of a vacuum is run through a drain.
B. of an indoor washer is blowing leaves with a hand.
C. spins clockwise.
D. begins forcefully blowing leaves away from the camera.",3,3,1,0,17.999799583750562,0.14557228625005791,0.1459293017109644,19.261239764003676,1.6412429809570312
38,"Tango: A woman speaks to the camera while holding a card. A couple appears on a professional stage under a spotlight and performs a dance routine. The pair
A. finishes their routine, he kisses her hand and the audience applauds.
B. continuously spin and twirl as the crowd claps and cheers, and then leads into several clips of the couple while the crowd claps again.
C. spins and flip around and break dance on the stage.
D. continue moving their hands and legs around while narrow smiles flash in the camera.",0,0,1,1,7.335616282679352,0.14639207850007097,0.14615745907252425,28.793957914997463,2.375
39,"Spinning: A man talks in front of an office building. The man enters the building and walks up the staircase. The man enters the gym room. People
A. are gathered around, waiting.
B. are sitting around a table in the gym.
C. practices goals for the game of polo.
D. ride on stationary bikes and watch a television in the gym.",3,1,0,0,9.584657519231017,0.1449956710000606,0.146809678597475,23.92272158099877,1.8639755249023438
40,"Playing beach volleyball: A group of men are playing volleyball on the beach, 3 on one side, and 2 on the other side. One team attempts to serve and it crashes into the net. The other (shorthanded) team
A. sends its own serve, a simple lob, but the opposing team knock their return out of bounds.
B. attempts to serve but the ball falls to the ground as their racket drops.
C. attempts to hold their position and it crashes and falls.
D. tries to serve and they're pulled to the left as they try to serve also, the goalie tips.",0,1,0,0,22.53857909665893,0.14718027325000094,0.14622043301159568,38.45981324300328,2.638519287109375
41,"Shaving: A man is cutting his beard with scissors. He uses a shaver to shave off the beard. He
A. also uses an item that travels with him on the shaver.
B. collects the hair in the sink.
C. sets the shaver down, and pulls the beard free.
D. adds a bird.",1,1,1,1,11.813505054622775,0.14834924049989695,0.1462954746875056,19.319217722000303,1.6423492431640625
42,"Waterskiing: On a river outside the boys are walking down the street as cars pass by. There
A. are many large waves the kids are in as a small child look to the sky to see if they are being lifted by a whale or a hurricane.
B. are children riding tubes and they pass another river before the turn.
C. are many people out doing many different activities on the water.
D. is also a river on the side of the road and it gently bathing the back of a man's head.",2,2,1,1,9.17406058474066,0.14854450049995194,0.14669010503727595,24.211284913001236,2.1160507202148438
43,"Playing lacrosse: The man in orange demonstrates passing the lacrosse ball against the wall. The man in orange talks to the camera again. Both men
A. demonstrate passing the lacrosse ball against the wall.
B. continue to demonstrate dribbling carefully.
C. watch as a group of men begin to play lacrosse.
D. move very close to the opposite wall.",0,0,1,1,2.1010300667385615,0.14508572350007398,0.1468999115751739,23.056029365001905,1.811126708984375
44,"Skiing: Someone is shown driving down a snowy street in the ukraine. Several skiers
A. are seen riding down a hill on inflated tires.
B. are then shown driving vehicles down the same roads.
C. are skiing down the slopes on the side of a mountain.
D. are doing various activities, such as scuba diving, snowboarding, and getting ready for their run.",2,2,1,1,5.1080753602859135,0.14893157050028094,0.14750565986819558,19.623956404998353,1.8068695068359375
45,"Shaving: Another male model also has his entire face lathered with shaving gel. He is also shaving his face with a blue razor. He
A. puts on another mask and combs his hair with a pink hair dryer.
B. then shaves his facial hair with a vaseline smooth face shave.
C. shaves his cheeks and mustache area.
D. proceeds to shave his shoulder and also his chin.",2,2,1,1,7.835995775204562,0.14805506549987513,0.1467874461402433,24.665361428999404,1.89532470703125
46,"Chopping wood: A man is standing in a field holding an ax. The man lifts the ax above his head. The man
A. lifts the ax over his head.
B. lays down a blanket and puts put a box on top of it.
C. then chops a large tree branch off of the ground.
D. splits a log of wood on a stump.",3,0,0,0,9.857730779268644,0.14743948049999744,0.14722099699291522,21.347918498001036,1.7500152587890625
47,"Bullfighting: The fight continues with the rest of the wildebeest herd looking on. The fight continues on as one wildabeast pushes the other away from the herd near a river. One wildebeest
A. gives up and runs off as the other wildebeest chases.
B. is knocked off his horse and another pushes the second one off.
C. gets attacked by another one and is carried away by the herd.
D. crouches down and gets in the way as two others attempt to take her back.",0,0,1,1,4.815897432061255,0.15030668249983137,0.1476542924686206,35.89060262999965,2.4839935302734375
48,"Throwing darts: A man in a black vest is standing in a room. He throws darts at a dart board on the wall. A woman
A. stands next to him watching.
B. puts her arm down.
C. comes onto the screen and starts talking into a microphone.
D. puts darts on a board on the ground.",0,0,1,1,5.535053009348779,0.1465002832500204,0.14786833717105488,23.061988383000426,1.8110122680664062
49,"Throwing darts: A man in a black vest is standing in a room. He throws darts at a dart board on the wall. A woman stands next to him watching. A man
A. is sitting on a stool at a dart board.
B. kneels next to a dart board.
C. starts throwing darts into a dart board.
D. walks up and pulls the dart out of the board.",3,2,0,0,6.4735684677750855,0.14738655799999378,0.1465241113842407,28.429127395005708,2.04949951171875
50,"Drinking beer: One of the men is using a controller to make the arm pick up a bottle. The arm brings the bottle to the man's face, so he can take a drink. Then the robot
A. arrives and grabs the bottle and the person makes the arm grab.
B. removes the bottle and drinks.
C. has to take it away again.
D. returns the bottle to the table.",3,3,1,1,2.7335182827759885,0.14798305525005162,0.14708278017260085,29.567239915002574,2.2015151977539062
51,"Making a cake: The view then changes back to a front view and the man moves the kitchen aid to the side and grabs from the counter behind them, a baked cake and a plate with a slice of cake on it. The outro
A. includes a picture of the man and woman standing together, their names, the name of the cake they made, their address and the news station that aired it.
B. screen appears and it includes 24 words on it that read "" best cake in the world, it was a special present from my wife-november 2014 "".
C. is then seen with a logo on it, subscribe to a website, or postcard for a 2014 dating lesson, and sink in a deep blue ocean.
D. screen appears and there's a yellow triangle on the screen with a graphic after it that numbers a one and a one.",0,0,1,1,11.190373911285823,0.14978069774997493,0.14731387202605828,45.82448150299979,2.9889678955078125
52,"Welding: A man is working over the back of a trailer. He
A. has an empty trailer that he lays down while he's doing it.
B. puts a hose down and finishes installing the tires.
C. uses a leaf blower to move the leaves around.
D. is welding the metal between two pieces of wood.",3,3,1,1,7.749167146531317,0.14586015800000496,0.14771308798094435,16.093314869999176,1.4560165405273438
53,"Playing pool: A man walks into frame and speaks to people all around a bar. People are seen eating and playing pool while others interact on the side. People
A. continue playing around with one another as well as speaking to the camera.
B. continue socializing with one another while people still play pool and eat.
C. continue to watch the man speak to the people around him while he continues to demonstrate how to play pool.
D. are seen playing pool continuously and injuring one another.",1,2,0,0,12.580107846582006,0.1499396425000441,0.1469012078141805,27.48267959999521,2.1348800659179688
54,"Tai chi: An introduction comes onto the screen for a trailer about a martial arts movie. The trailer is then played showing several martial arts battles and other captions on the screen. The video
A. ends with an item being shown on the screen briefly.
B. ends with the closing captions and graphics shown on the screen.
C. returns to the crowd clapping.
D. ends with the closing credits shown at the end.",1,1,1,0,10.86542506377251,0.14969657749998078,0.1473634387934982,27.713659048003592,2.0102996826171875
55,"Cleaning sink: A woman sprays a bottle of solution. She
A. then removes a butterfly near her neck.
B. then scrubs the sides of a sink.
C. inserts an earring into her ears.
D. pours it in a bowl, and juggles it.",1,1,1,1,5.808120630362611,0.149169580249918,0.14731553038095735,12.971182873000089,1.2791061401367188
56,"Scuba diving: A man is scuba diving under the ocean water. He is exploring the bottom of the sea, showing off tips for how to swim. He
A. quickly wades into the water, waving his arms above.
B. gives an ok sign to the camera as he moves along.
C. runs into a shark and its eat the man.
D. comes across gopots and fishes.",1,1,1,1,12.732536993249324,0.15735381600006804,0.1472473938706036,25.661472222002885,1.9041900634765625
57,"Painting furniture: A woman in a green apron sits on a kitchen floor next to black cabinets and talks to the camera. The woman produces a can of white wax like substance and then produces a circular brush. The woman
A. then uses the brush over tatts with an electric machine.
B. then folds wet paper towel and create a shower area, wet the paper towel, spread pink stuff onto the paper towel, and then decorates with a paper towel.
C. pours the liquid into a white plastic pan and begins scraping the residue off onto the floor.
D. begins applying the white wax like substance to the cabinets she is sitting next to and then blots them with a piece of fabric, after which, she begins talking to the camera again.",3,3,1,0,7.0957491175665615,0.14875230274992646,0.14723344029709018,41.231438732996594,3.0253982543945312
58,"Playing congas: A small baby is shown inside a bedroom. She
A. is banging on two large drums in front of her.
B. is pushing a vacuum cleaner in an empty room.
C. plays that video game as the woman wipe her eyes.
D. bounces her dad on her lap as he shows her how to clip her toenails.",0,0,1,1,9.37060110793228,0.14726586300002964,0.14747585674508717,15.63160083999901,1.5143356323242188
59,"Futsal: Man in the green grassy futball field start doing tricks with the foot and the ball showing how to do it. The man
A. flick the ball up and and play the ball in the air.
B. started with a little backward swing and he take off doing it a bit bit and sticking his legs on it.
C. then bend down and pretend to kick the ball as he walks and make a fist then jumps up and twirls with the ball, raises his feet up and then lets go.
D. stand still with the racket into a horizontal position in the air and then punches the grass with the racket while the referee holds his hand for the signal.",0,0,1,1,13.483310111761828,0.14843410774994936,0.14711253120277573,32.51715570200213,2.5501327514648438
60,"Hitting a pinata: A woman helps a small child to hold a blue rod, while other individuals walk around in the background. The small child
A. uses the blue rod to start playing hopscotch on a blue mat.
B. hits a pinata with the rod repeatedly.
C. pushes a blue boat into the water.
D. hold the blue rod of solution, while two adults put water in a metal bucket with blue hoses.",1,1,1,1,5.748008345513309,0.15226419424993765,0.14749271827379234,25.387833446996865,2.0511703491210938
61,"Clipping cat claws: A woman is talking while seated on a couch. She
A. begins to play the piano.
B. takes some curling iron and begins to iron a shirt.
C. is holding a bottle and a bowl of milk, then she begins cutting pieces from a large loaf of bread and sitting it on the table.
D. is holding a cat in her lap.",3,3,1,1,1.8309863027312192,0.1486564825000869,0.1472844793421014,17.385056574999908,1.8859481811523438
62,"Walking the dog: The woman is petting her dog, and the dog licked her face. The woman is playing with her dog. The woman
A. holds the dog's hand and frites through his hair.
B. is talking to the man next to her.
C. walked with her black dog and then pet him.
D. lick the dog, rubbing his fur.",2,1,0,0,26.143254577112458,0.14826943999992181,0.14732605307285696,22.83931177400109,1.7825927734375
63,"Doing fencing: Two men are jousting inside a gym. They aim their swords at one another. They
A. jump back and forth trying to make contact.
B. begin wrestling as they dodge each other's swords.
C. begin fighting, throwing punches and kicking each other.
D. suddenly stop and take their swords off.",0,0,1,1,7.434440173521004,0.14562615074987662,0.1471362324545496,18.385988730000008,1.5167312622070312
64,"Playing piano: A young lady plays a white piano on front people that applaud her. A woman cries hearing the young woman play the piano. After
A. , the young lady chug a glass of water while smoking a cigarette and the camera man to observe her practicing.
B. , the young woman ends her performance and people applauds.
C. , the young lady takes two damage fingers and touches them, then she releases the pain at a soccer ball.
D. her game is done, the girl gives a bow to the camera after the video ends.",1,1,1,1,16.13008993707974,0.1517225797501851,0.14702093459891574,28.099805088997982,2.1104888916015625
65,"Doing a powerbomb: A man is standing there with a woman bending over in front of him. He
A. begins to push her on the slide.
B. begins playing the harmonica as the woman is playing her acoustic guitar.
C. bends down and lifts her up to his face, flipping her around.
D. then pulls her blonde hair and puts two rollers in her hair.",2,2,1,0,11.595332696714385,0.14963698250005564,0.14753488341860552,19.630547891000333,1.6047134399414062
66,"Mixing drinks: A man is talking from behind a bar. He pours ice into a glass, then adds different liquors. He
A. begins counting down on a paper.
B. then demonstrates how to make liquors to a glass, and then pours ice into another glass.
C. prepares the drink, ready to serve.
D. serves the drink, then pours the liquors into a glass.",2,3,0,1,10.725974409558173,0.15075750724986392,0.14713119329801444,22.819840216999637,1.926910400390625
67,"Making a cake: The person uses the paint brush to apply the mixture to the white, cake fish laying on the paper. The person
A. scrape the white white fish on the paper with the brush to create a sauce.
B. adds powder and additional water to a small, plastic container.
C. adds the mixture to the wrapped sauce and rolls it up in the paper and smiles as the finished product.
D. starts painting the top of the curtain.",1,1,1,0,26.56722808041914,0.1521238672499976,0.14734566302484112,24.331147215999408,1.9936065673828125
68,"Playing saxophone: Several people are holding lights in a dark arena. A man
A. walks into the ring and lights his hands on fire.
B. holds an ax over his shoulder.
C. is shown on the stage, playing a saxophone.
D. walks runs on the track and jumps onto a pole.",2,2,1,1,4.781786068448087,0.14904227750002974,0.14704356692000148,15.300525802000266,1.3636398315429688
69,"Putting on makeup: A young girl is seen holding up makeup and smiling to the camera. The girl
A. then paints another girl's lashes and begins placing clips and colors into it.
B. looks into the camera while still playing with makeup.
C. uses false eyelashes to show how she looks then moves her hair away from the camera.
D. then begins shaving her face and blow drying her hair.",1,1,1,1,15.52363745994179,0.1479213302500284,0.14708223473847004,19.71237583700122,1.6883697509765625
70,"Playing squash: Two men stand on a racquetball court. The two men begin playing racquetball. A score is made and the players stop playing. The players
A. then finish in a handstand pose.
B. get off the racquet and cheer.
C. begin rowing and returning with goals.
D. resume playing until the next score is made.",3,3,1,1,5.893005278908356,0.1491674422500182,0.1476031500121225,24.951189521000288,1.8285903930664062
71,"Decorating the Christmas tree: A title screen with white and red letters in front of a mesh background appears followed by a black screen with white letters explaining what the video is about. The video
A. takes place inside a gym as treatment for pain.
B. shows various video clips from young man's life and the man even on the soccer field on a sunny day in his backyard, where four other asian men are playing soccer on a basketball field.
C. shows a sped up time of a family decorating a christmas tree in a living room as the mount is placed and the tree is then decorated with lights and ornaments as some of the family members show off and pose for the camera.
D. continues to play for the entire game until the camera stops with the same view through the mesh screen.",2,2,1,0,11.901397716970658,0.14813640250008575,0.1472402217203115,39.022243479001645,3.0281219482421875
72,"Playing rubik cube: This man is show solving the rubics cube while there's a timer to time how long it takes. First someone
A. touches the key to complete the rubbot cube and shows the rate of time that the both of them do that to solve it.
B. washes their hands using a towel wiping their hands clean.
C. says something and then he starts twisting sides of the cube to match the colors together.
D. gets the cube out of the cube, and then a girl appears, grabs the cube and begins solving correctly.",2,2,1,0,11.812157768876405,0.1478356335001081,0.14704408627570023,27.794498495004973,2.19140625
